date,close,long_target_raw,short_target_raw,trend_strength,bear_strength,trend_floor,short_trend_floor,target_weight,applied_weight,strategy_return,equity,turnover,cost,long_gross_ref,trend_floor_gross_ref,short_gross_ref,short_floor_gross_ref,signal_side,entry_tag,exit_reason
2022-12-16,16632.12,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.00208632695602875,13368.956934836902,0.0,0.0,-0.0,-0.0,-0.0,0.00208632695602875,short,short_trend_floor,dual_trendfloor_combo
2022-12-17,16776.52,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0004340998020697318,13363.153473277609,0.0,0.0,0.0,0.0,0.0,-0.0004340998020697318,short,short_trend_floor,dual_trendfloor_combo
2022-12-18,16738.21,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.00011417743369900869,13364.679243847315,0.0,0.0,-0.0,-0.0,-0.0,0.00011417743369900869,short,short_trend_floor,dual_trendfloor_combo
2022-12-19,16438.88,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.0008941517641372576,13376.629295370329,0.0,0.0,-0.0,-0.0,-0.0,0.0008941517641372576,short,short_trend_floor,dual_trendfloor_combo
2022-12-20,16895.56,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0013890240697663093,13358.048835306718,0.0,0.0,0.0,0.0,0.0,-0.0013890240697663093,short,short_trend_floor,dual_trendfloor_combo
2022-12-21,16824.67,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.00020978884393297315,13360.851204929077,0.0,0.0,-0.0,-0.0,-0.0,0.00020978884393297315,short,short_trend_floor,dual_trendfloor_combo
2022-12-22,16821.43,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,9.628717829229805e-06,13360.979852795288,0.0,0.0,-0.0,-0.0,-0.0,9.628717829229805e-06,short,short_trend_floor,dual_trendfloor_combo
2022-12-23,16778.5,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.00012760508470445188,13362.684781761138,0.0,0.0,-0.0,-0.0,-0.0,0.00012760508470445188,short,short_trend_floor,dual_trendfloor_combo
2022-12-24,16836.12,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.00017170784039097776,13360.390304015436,0.0,0.0,0.0,0.0,0.0,-0.00017170784039097776,short,short_trend_floor,dual_trendfloor_combo
2022-12-25,16832.11,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,1.1908919632308558e-05,13360.549411829823,0.0,0.0,-0.0,-0.0,-0.0,1.1908919632308558e-05,short,short_trend_floor,dual_trendfloor_combo
2022-12-26,16919.39,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.00025926636648643253,13357.085470729555,0.0,0.0,0.0,0.0,0.0,-0.00025926636648643253,short,short_trend_floor,dual_trendfloor_combo
2022-12-27,16706.36,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.000629543972921004,13365.494343383441,0.0,0.0,-0.0,-0.0,-0.0,0.000629543972921004,short,short_trend_floor,dual_trendfloor_combo
2022-12-28,16547.31,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.0004760163195333955,13371.856536809522,0.0,0.0,-0.0,-0.0,-0.0,0.0004760163195333955,short,short_trend_floor,dual_trendfloor_combo
2022-12-29,16633.47,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0002603444306053415,13368.375248433313,0.0,0.0,0.0,0.0,0.0,-0.0002603444306053415,short,short_trend_floor,dual_trendfloor_combo
2022-12-30,16607.48,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,7.812561059117873e-05,13369.41966091221,0.0,0.0,-0.0,-0.0,-0.0,7.812561059117873e-05,short,short_trend_floor,dual_trendfloor_combo
2022-12-31,16542.4,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,0.0001959358072386619,13372.039208945786,0.0,0.0,-0.0,-0.0,-0.0,0.0001959358072386619,short,short_trend_floor,dual_trendfloor_combo
2023-01-01,16616.75,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0002247255537285997,13369.034170030074,0.0,0.0,0.0,0.0,0.0,-0.0002247255537285997,short,short_trend_floor,dual_trendfloor_combo
2023-01-02,16672.87,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.00016886575293002527,13366.776598009004,0.0,0.0,0.0,0.0,0.0,-0.00016886575293002527,short,short_trend_floor,dual_trendfloor_combo
2023-01-03,16675.18,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-6.9274216136783195e-06,13366.684000711895,0.0,0.0,0.0,0.0,0.0,-6.9274216136783195e-06,short,short_trend_floor,dual_trendfloor_combo
2023-01-04,16850.36,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0005252716912201305,13359.662860000835,0.0,0.0,0.0,0.0,0.0,-0.0005252716912201305,short,short_trend_floor,dual_trendfloor_combo
2023-01-05,16831.85,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,5.4924642559572856e-05,13360.396634708139,0.0,0.0,-0.0,-0.0,-0.0,5.4924642559572856e-05,short,short_trend_floor,dual_trendfloor_combo
2023-01-06,16950.65,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0003529023844675461,13355.681718878319,0.0,0.0,0.0,0.0,0.0,-0.0003529023844675461,short,short_trend_floor,dual_trendfloor_combo
2023-01-07,16943.57,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,2.0884154884920348e-05,13355.96064100393,0.0,0.0,-0.0,-0.0,-0.0,2.0884154884920348e-05,short,short_trend_floor,dual_trendfloor_combo
2023-01-08,17127.83,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0005437460936508764,13348.69838957843,0.0,0.0,0.0,0.0,0.0,-0.0005437460936508764,short,short_trend_floor,dual_trendfloor_combo
2023-01-09,17178.26,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.00014721654757198223,13346.733240286936,0.0,0.0,0.0,0.0,0.0,-0.00014721654757198223,short,short_trend_floor,dual_trendfloor_combo
2023-01-10,17440.66,0.0,0.0,0.0,1.0,0.0,-0.05,-0.05,-0.05,-0.0007637560497978258,13336.53959202963,0.0,0.0,0.0,0.0,0.0,-0.0007637560497978258,short,short_trend_floor,dual_trendfloor_combo
2023-01-11,17943.26,0.0,0.0,0.4,0.6,0.0,-0.0,0.0,-0.05,-0.0014908858380359435,13316.65633402347,0.05,5e-05,0.0,0.0,0.0,-0.0014408858380359436,short,base_signal,dual_trendfloor_combo
2023-01-12,18846.62,0.0,0.0,0.4,0.6,0.0,-0.0,0.0,0.0,0.0,13316.65633402347,0.0,0.0,0.0,0.0,0.0,-0.0,flat,base_signal,dual_trendfloor_combo
2023-01-13,19930.01,0.0,0.0,0.6,0.4,0.0,-0.0,0.0,0.0,0.0,13316.65633402347,0.0,0.0,0.0,0.0,0.0,-0.0,flat,base_signal,dual_trendfloor_combo
2023-01-14,20954.92,0.0,0.0,0.6,0.4,0.0,-0.0,0.0,0.0,0.0,13316.65633402347,0.0,0.0,0.0,0.0,0.0,-0.0,flat,base_signal,dual_trendfloor_combo
2023-01-15,20871.5,0.0,0.0,0.6,0.4,0.0,-0.0,0.0,0.0,-0.0,13316.65633402347,0.0,0.0,-0.0,-0.0,-0.0,0.0,flat,base_signal,dual_trendfloor_combo
2023-01-16,21185.65,0.0,0.0,0.6,0.4,0.0,-0.0,0.0,0.0,0.0,13316.65633402347,0.0,0.0,0.0,0.0,0.0,-0.0,flat,base_signal,dual_trendfloor_combo
2023-01-17,21134.81,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.0,-0.00015,13314.658835573366,0.15,0.00015,-0.0,-0.0,-0.0,0.0,flat,trend_floor,dual_trendfloor_combo
2023-01-18,20677.47,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0032458772991098505,13271.441086713585,0.0,0.0,-0.0,-0.0032458772991098505,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-01-19,21071.59,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.0028590538397589293,13309.384851311685,0.0,0.0,0.0,0.0028590538397589293,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-20,22667.21,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.01135856382930761,13460.56034867413,0.0,0.0,0.0,0.01135856382930761,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-21,22783.55,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.000769878604380525,13470.923346089547,0.0,0.0,0.0,0.000769878604380525,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-22,22707.88,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0004981883859187797,13464.212288530924,0.0,0.0,-0.0,-0.0004981883859187797,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-01-23,22916.45,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.0013777375959358573,13482.762440000493,0.0,0.0,0.0,0.0013777375959358573,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-24,22632.89,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0018560466389864081,13457.737804089478,0.0,0.0,-0.0,-0.0018560466389864081,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-01-25,23060.94,0.0,0.0,0.8,0.2,0.1329114453414004,-0.0,0.1329114453414004,0.15,0.0028198226838089435,13495.686238422202,0.017088554658599597,1.7088554658599597e-05,0.0,0.002836911238467543,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-26,23009.65,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.1329114453414004,-0.0003126978416850637,13491.466166463388,0.017088554658599597,1.7088554658599597e-05,-0.0,-0.0002956092870264641,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-01-27,23074.16,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.00042054094695052056,13497.139880420784,0.0,0.0,0.0,0.00042054094695052056,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-28,23022.6,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.00033518013223450825,13492.615907290874,0.0,0.0,-0.0,-0.00033518013223450825,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-01-29,23742.3,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.004689088113419004,13555.88397216068,0.0,0.0,0.0,0.004689088113419004,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-01-30,22826.15,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.005788087085075983,13477.42133521463,0.0,0.0,-0.0,-0.005788087085075983,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-01-31,23125.13,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.001964720287915389,13503.900698340709,0.0,0.0,0.0,0.001964720287915389,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-01,23732.66,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,0.003940712981937822,13557.11569512946,0.0,0.0,0.0,0.003940712981937822,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-02,23488.94,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0015404088711505669,13536.232193845468,0.0,0.0,-0.0,-0.0015404088711505669,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-03,23431.9,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0003642565394606778,13531.301532749201,0.0,0.0,-0.0,-0.0003642565394606778,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-04,23326.84,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0006725446933454005,13522.201127709292,0.0,0.0,-0.0,-0.0006725446933454005,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-05,22932.91,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0025331120717593967,13487.947876795934,0.0,0.0,-0.0,-0.0025331120717593967,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-06,22762.52,0.0,0.0,0.8,0.2,0.15,-0.0,0.15,0.15,-0.0011144900494529375,13472.915693099705,0.0,0.0,-0.0,-0.0011144900494529375,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-07,23240.46,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.003149519473239337,13515.348903436436,0.0,0.0,0.0,0.003149519473239337,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-08,22963.0,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0017907993215280525,13491.145625789946,0.0,0.0,-0.0,-0.0017907993215280525,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-09,21796.35,0.0,-0.2783357010971122,1.0,0.0,0.0,-0.0,-0.35,0.15,-0.008120846579279722,13381.586101984187,0.5,0.0005,-0.0,-0.007620846579279722,-0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-02-10,21625.19,0.0,-0.218138264682393,1.0,0.0,0.0,-0.0,-0.3272073970235895,-0.35,0.0027256492232926497,13418.059611749482,0.022792602976410503,2.2792602976410503e-05,-0.0,-0.0,0.00274844182626906,0.0,short,base_signal,dual_trendfloor_combo
2023-02-11,21862.55,0.0,-0.2934199911714676,1.0,0.0,0.0,-0.0,-0.35,-0.3272073970235895,-0.0036142499616178513,13369.563390312731,0.022792602976410503,2.2792602976410503e-05,0.0,0.0,-0.003591457358641441,-0.0,short,base_signal,dual_trendfloor_combo
2023-02-12,21783.54,0.128646517992068,-0.2973556760243211,1.0,0.0,0.0,0.0,-0.1244172190563117,-0.35,0.0010392971164150232,13383.458338992012,0.22558278094368828,0.0002255827809436883,-0.0,-0.0,0.0012648798973587116,0.0,short,base_signal,dual_trendfloor_combo
2023-02-13,21773.97,0.1540479487735877,-0.2435866552080678,1.0,0.0,0.0,0.0,0.019739889121867582,-0.1244172190563117,-8.949782018510122e-05,13382.260548644133,0.14415710817817928,0.0001441571081781793,-0.00014129328580018649,-0.0,0.00015376288702385053,-0.0,short,base_signal,dual_trendfloor_combo
2023-02-14,22199.84,0.1837485465693091,0.0,1.0,0.0,0.15,0.0,0.35,0.019739889121867582,5.58259625540295e-05,13383.007626220411,0.3302601108781324,0.0003302601108781324,0.006845536206764268,0.0,-0.006845536206764268,0.0,long,base_signal,dual_trendfloor_combo
2023-02-15,24324.05,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.35,0.03329003866694536,13828.528467577315,0.19999999999999998,0.00019999999999999998,0.03349003866694536,0.014352873714405155,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-16,23517.72,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0049724244112308415,13759.767155053732,0.0,0.0,-0.0,-0.0049724244112308415,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-17,24569.97,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.006711428658900609,13852.11485067796,0.0,0.0,0.0,0.006711428658900609,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-18,24631.95,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.0003783887404013808,13857.356334968203,0.0,0.0,0.0,0.0003783887404013808,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-19,24271.76,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0021934317015096347,13826.961170283968,0.0,0.0,-0.0,-0.0021934317015096347,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-20,24842.2,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.0035253314963562764,13875.705791996466,0.0,0.0,0.0,0.0035253314963562764,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-21,24452.16,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.002355105425445414,13843.027042003852,0.0,0.0,-0.0,-0.002355105425445414,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-22,24182.21,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0016559886733932716,13820.103146016818,0.0,0.0,-0.0,-0.0016559886733932716,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-23,23940.2,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.001501165526227749,13799.356883605107,0.0,0.0,-0.0,-0.001501165526227749,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-24,23185.29,0.1164097778379996,0.0,1.0,0.0,0.15,0.0,0.291024444594999,0.15,-0.004870997460693447,13732.140251265866,0.141024444594999,0.00014102444459499898,-0.0,-0.004729973016098448,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-02-25,23157.07,0.1199356101696234,0.0,1.0,0.0,0.15,0.0,0.2998390254240585,0.291024444594999,-0.0003630352882893052,13727.154999770919,0.008814580829059504,8.814580829059505e-06,-0.0003542207074602457,-0.00018257265705971524,-0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-02-26,23554.85,0.1683926823304032,0.0,1.0,0.0,0.15,0.0,0.35,0.2998390254240585,0.005100316505225327,13797.167834986036,0.050160974575941486,5.016097457594149e-05,0.005150477479801269,0.0025766213083088575,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-02-27,23492.09,0.1747428483707446,0.0,1.0,0.0,0.15,0.0,0.35,0.35,-0.0009325468003404724,13784.30133026776,0.0,0.0,-0.0009325468003404724,-0.000399662914431631,-0.0,-0.0,long,base_signal,dual_trendfloor_combo
2023-02-28,23141.57,0.1499011094600063,0.0,1.0,0.0,0.15,0.0,0.35,0.35,-0.005222268431629545,13712.316008578633,0.0,0.0,-0.005222268431629545,-0.002238115042126948,-0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-03-01,23628.97,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.35,0.007171582826921419,13810.655018583077,0.19999999999999998,0.00019999999999999998,0.007371582826921418,0.0031592497829663222,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-02,23465.32,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0010388730444027105,13796.307501358724,0.0,0.0,-0.0,-0.0010388730444027105,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-03,22354.34,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.007101842207990338,13698.32830243116,0.0,0.0,-0.0,-0.007101842207990338,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-04,22346.57,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-5.213752676213601e-05,13697.614105472696,0.0,0.0,-0.0,-5.213752676213601e-05,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-05,22430.24,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.0005616298161194355,13705.307093964027,0.0,0.0,0.0,0.0005616298161194355,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-03-06,22410.0,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.000135352987752263,13703.452039700796,0.0,0.0,-0.0,-0.000135352987752263,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-07,22197.96,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0014192771084337362,13684.00304391433,0.0,0.0,-0.0,-0.0014192771084337362,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-08,21705.44,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0033281436672559115,13638.460715841016,0.0,0.0,-0.0,-0.0033281436672559115,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-09,20362.22,0.0867444757647546,0.0,1.0,0.0,0.15,0.0,0.21686118941188648,0.15,-0.00934946499748948,13510.948404758627,0.06686118941188648,6.686118941188648e-05,-0.0,-0.009282603808077593,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-10,20150.69,0.1200322170752743,0.0,0.6,0.4,0.0,0.0,0.30008054268818574,0.21686118941188648,-0.002336050694667201,13479.386144352076,0.08321935327629926,8.321935327629926e-05,-0.002252831341390902,-0.0015582534713798502,-0.0,-0.0,long,base_signal,dual_trendfloor_combo
2023-03-11,20455.73,0.1302156923146644,0.0,0.8,0.2,0.1036430160851941,0.0,0.325539230786661,0.30008054268818574,0.004517143512699834,13540.274466029212,0.02545868809847529,2.5458688098475293e-05,0.00454260220079831,0.0,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-12,21997.11,0.1188957069790801,0.0,1.0,0.0,0.15,0.0,0.29723926744770024,0.325539230786661,0.024501729497841084,13872.034608322385,0.028299963338960787,2.829996333896079e-05,0.024530029461180044,0.007809707702115582,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-13,24113.48,0.1073494171808608,0.0,1.0,0.0,0.13846716076926704,0.0,0.268373542952152,0.29723926744770024,0.028568903184615163,14268.343422021178,0.02886572449554825,2.886572449554825e-05,0.028597768909110713,0.014431691253987432,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-14,24670.41,0.0649658176586033,0.0,1.0,0.0,0.15,-0.0,0.16241454414650827,0.268373542952152,0.006092452730913246,14355.27262986828,0.10595899880564372,0.00010595899880564372,0.0061984117297188895,0.0031980666352275913,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-15,24285.66,0.1642456142299667,0.0,1.0,0.0,0.15,0.0,0.35,0.16241454414650827,-0.0027205387330940826,14316.218554654597,0.1875854558534917,0.00018758545585349171,-0.002532953277240591,-0.0023393409351526785,-0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-16,24998.78,0.1821973157166936,0.0,1.0,0.0,0.15,0.0,0.35,0.35,0.010277340619937835,14463.351209130258,0.0,0.0,0.010277340619937835,0.00440457455140193,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-17,27395.13,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.35,0.03335053726621862,14945.711742624762,0.19999999999999998,0.00019999999999999998,0.03355053726621862,0.014378801685522268,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-18,26907.49,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.002670036608696513,14905.80614512893,0.0,0.0,-0.0,-0.002670036608696513,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-19,27972.87,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.005939126986575094,14994.333620662124,0.0,0.0,0.0,0.005939126986575094,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-03-20,27717.01,0.2166073084394316,0.0,1.0,0.0,0.15,0.0,0.35,0.15,-0.0015720079491307157,14970.762409018525,0.19999999999999998,0.00019999999999999998,-0.0,-0.0013720079491307158,-0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-21,28105.47,0.2036199595852368,0.0,1.0,0.0,0.15,0.0,0.35,0.35,0.004905327089754652,15044.198895417765,0.0,0.0,0.004905327089754652,0.002102283038466279,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-22,27250.97,0.2007130390205656,0.0,1.0,0.0,0.15,0.0,0.35,0.35,-0.010641167004145469,14884.111062528043,0.0,0.0,-0.010641167004145469,-0.004560500144633772,-0.0,-0.0,long,base_signal,dual_trendfloor_combo
2023-03-23,28295.41,0.1609894035858728,0.0,1.0,0.0,0.15,0.0,0.35,0.35,0.01341434818650493,15083.771710767403,0.0,0.0,0.01341434818650493,0.005749006365644971,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-24,27454.47,0.2089307067986185,0.0,1.0,0.0,0.15,0.0,0.35,0.35,-0.01040200513086748,14926.870240039167,0.0,0.0,-0.01040200513086748,-0.004458002198943206,-0.0,-0.0,long,base_signal,dual_trendfloor_combo
2023-03-25,27462.95,0.2131943111300235,0.0,1.0,0.0,0.15,0.0,0.35,0.35,0.00010810625737808221,14928.483928115185,0.0,0.0,0.00010810625737808221,4.6331253162035234e-05,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-26,27968.05,0.2295517524748568,0.0,1.0,0.0,0.15,0.0,0.35,0.35,0.006437218142989009,15024.581835704568,0.0,0.0,0.006437218142989009,0.0027588077755667183,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-27,27124.91,0.2360634390900935,0.0,1.0,0.0,0.15,0.0,0.35,0.35,-0.010551289775297179,14866.053119003383,0.0,0.0,-0.010551289775297179,-0.00452198133227022,-0.0,-0.0,long,base_signal,dual_trendfloor_combo
2023-03-28,27261.07,0.1752094725411425,0.0,1.0,0.0,0.15,0.0,0.35,0.35,0.001756909055182143,14892.171422342979,0.0,0.0,0.001756909055182143,0.0007529610236494899,0.0,0.0,long,base_signal,dual_trendfloor_combo
2023-03-29,28348.6,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.35,0.013762603081977296,15097.126466657452,0.19999999999999998,0.00019999999999999998,0.013962603081977297,0.005983972749418842,0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-30,28028.53,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0016935756968598002,15071.558340181102,0.0,0.0,-0.0,-0.0016935756968598002,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-03-31,28465.36,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.002337778684790104,15106.792308015347,0.0,0.0,0.0,0.002337778684790104,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-04-01,28452.73,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-6.655457721245206e-05,15105.78688184025,0.0,0.0,-0.0,-6.655457721245206e-05,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-04-02,28171.87,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.00148066635433578,15083.42025144854,0.0,0.0,-0.0,-0.00148066635433578,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-04-03,27800.0,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.001980007006989587,15053.554973661303,0.0,0.0,-0.0,-0.001980007006989587,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-04-04,28165.47,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.0019719604316546955,15083.2399884251,0.0,0.0,0.0,0.0019719604316546955,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-04-05,28170.01,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,2.4178542023256534e-05,15083.604679177008,0.0,0.0,0.0,2.4178542023256534e-05,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
2023-04-06,28033.82,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0007251861110450453,15072.666258559175,0.0,0.0,-0.0,-0.0007251861110450453,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-04-07,27906.33,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,-0.0006821581932109022,15062.384315777366,0.0,0.0,-0.0,-0.0006821581932109022,-0.0,0.0,long,trend_floor,dual_trendfloor_combo
2023-04-08,27938.38,0.0,0.0,1.0,0.0,0.15,-0.0,0.15,0.15,0.00017227274242080924,15064.97915403084,0.0,0.0,0.0,0.00017227274242080924,0.0,-0.0,long,trend_floor,dual_trendfloor_combo
