source_rank,weight_scale,timeframe,fast_days,mid_days,slow_days,long_days,bear_on,ret_slow_max,ret_mid_max,short_sma_mult,fast_sma_mult,rebound_ret_max,short_target_vol,short_cap,max_short,short_base,short_conf,trend_on,ret_slow_min,ret_mid_min,long_sma_mult,long_target_vol,long_cap,max_long,vol_ceiling,vol_floor_q,vol_floor_min,transaction_cost_bps,pass_target,score,max_abs_weight,train_annual_return,train_total_return,train_sharpe,train_max_drawdown,train_avg_abs_exposure,train_avg_turnover,validation_annual_return,validation_total_return,validation_sharpe,validation_max_drawdown,validation_avg_abs_exposure,validation_avg_turnover,locked_test_annual_return,locked_test_total_return,locked_test_sharpe,locked_test_max_drawdown,locked_test_avg_abs_exposure,locked_test_avg_turnover
6,1.5,4h,2.0,7.0,21.0,60.0,0.56,-0.08,0.01,1.02,0.99,0.0,0.9,0.7,0.7,0.65,0.35,0.8,0.02,0.02,1.0,0.06,0.16,0.16,0.45,0.35,0.35,6.0,False,0.7524812049537475,1.0499999999999998,0.06393023203899251,0.3636823451763336,1.0728193004974935,-0.049991440143758226,0.022320471254562994,0.00808017469029448,0.10717121256539763,0.09763906928472643,1.2688469830937024,-0.03302341253395924,0.037077882042026694,0.01163792108387439,0.7757576450957289,0.2288668598852961,4.144549638925489,-0.0225734036886982,0.07703822512380874,0.02076560386453718
32,2.0,4h,2.0,7.0,21.0,60.0,0.5,-0.08,-0.04,0.98,1.02,0.02,0.25,1.0,1.0,0.45,1.0,0.74,0.08,0.02,1.02,0.03,0.16,0.16,0.45,0.5,0.25,6.0,False,0.7342333117599154,1.3925773782935447,0.02893178690867626,0.1534553623530961,0.3950217068330187,-0.08438064989685368,0.02398340174863549,0.0069082215950305855,0.09904002214525565,0.09026022593604566,0.9677005417865507,-0.04365625086319869,0.024916246198049656,0.007642781865124332,0.9029855782494487,0.2597679298559281,3.7278214031059065,-0.029938296502827977,0.07645642916719783,0.01746510550293242
2,1.1,4h,3.0,10.0,30.0,90.0,0.8,-0.08,0.01,0.98,1.0,0.08,0.9,0.85,0.85,0.35,1.0,0.68,0.08,0.01,1.04,0.06,0.0,0.0,0.45,0.5,0.15,6.0,False,0.7309136493211603,0.935,-0.027528497249881823,-0.13040308537495948,-0.4539913512140911,-0.1877491955205769,0.01748540412333516,0.006141215106732347,0.16869494397504514,0.1533236645431233,1.7384254109017534,-0.031352646271078255,0.031259980039920164,0.008398203592814372,0.5394309234276182,0.1674662862500218,3.795895466267192,-0.020101078522793303,0.035687022900763365,0.009516539440203562
15,1.6,4h,3.0,10.0,30.0,90.0,0.5,-0.05,-0.02,1.0,1.0,0.0,0.25,1.0,1.0,0.45,0.75,0.68,0.08,0.04,1.04,0.06,0.0,0.0,0.45,0.2,0.2,6.0,False,0.7238564661100023,1.3160685765250788,-0.01247513278053436,-0.06090326837059634,-0.13210017957473863,-0.18374626354185042,0.0175897653867598,0.008087384211729288,0.12618014745054684,0.11487129407755847,1.0258167262232922,-0.06327407390869055,0.04972065058058516,0.014714630522855848,0.8380038387382414,0.24415650439006065,3.868680293721246,-0.027439834088708093,0.05599836543836444,0.015845379739129712
10,1.5,4h,2.0,7.0,21.0,60.0,0.56,-0.08,0.03,1.04,1.01,0.02,0.7,0.7,0.7,0.55,0.35,0.8,0.04,0.02,1.0,0.06,0.0,0.0,0.45,0.1,0.35,6.0,False,0.7213891565278474,1.0499999999999998,-0.005192291741416666,-0.025721047713416878,-0.026719154115908365,-0.18811789678301682,0.026915708812260533,0.007471264367816091,0.08144003474228878,0.07427276179444098,0.9246589539286497,-0.05531732067313755,0.020958083832335325,0.009431137724550898,1.0461818043514954,0.29300188445333375,4.605557556889628,-0.02570947091103226,0.08015267175572517,0.018702290076335875
7,1.4,4h,2.0,7.0,21.0,60.0,0.8,-0.08,-0.02,1.06,1.04,0.02,0.9,0.85,0.85,0.45,0.55,0.74,0.0,0.04,1.02,0.03,0.0,0.0,0.45,0.1,0.2,6.0,False,0.7145368421725631,1.19,-0.006973518232533671,-0.03442169673537265,-0.051897079646574105,-0.17095588104557147,0.019648786717752234,0.005644955300127714,0.07937954152441096,0.07239961387168536,0.9122169195084547,-0.037377088886768495,0.014251497005988023,0.004750499001996008,1.0242474650203781,0.28801009270658207,4.492400224014404,-0.025583190847191517,0.07721374045801525,0.021195928753180656
70,2.0,4h,2.0,7.0,21.0,60.0,0.8,-0.12,0.01,1.0,1.02,0.02,0.7,0.85,0.85,0.45,0.55,0.8,0.02,0.02,1.04,0.16,0.0,0.0,0.45,0.5,0.15,6.0,False,0.7118440619111888,1.7,0.012690666082262325,0.06515802943917315,0.1834075014057313,-0.1263065269667757,0.014703549332991762,0.007109168737921981,-0.017269958482651004,-0.01581485770439317,-1.1150511329987203,-0.01581485770439317,0.0008483033932135728,0.0016966067864271457,1.534669619754816,0.39626880694230415,4.0555586437522875,-0.036547415495987834,0.06670573499376686,0.01696018791997552
18,1.75,4h,3.0,10.0,30.0,90.0,0.8,-0.08,-0.02,1.06,1.04,0.02,0.9,0.85,0.85,0.45,0.55,0.74,0.0,0.04,1.02,0.03,0.0,0.0,0.45,0.1,0.2,6.0,False,0.7114165162710452,1.4875,-0.022722555530533706,-0.1086778886722013,-0.190163157306192,-0.19973333094723666,0.03188856960408685,0.008684546615581098,0.1331378414186668,0.12117247702001221,0.9219541588689221,-0.08274548703978679,0.04527819361277446,0.01632984031936128,0.9530189560588835,0.27155673541446324,3.7402728422626152,-0.031978988558989285,0.054882315521628505,0.01135496183206107
24,2.0,4h,3.0,10.0,30.0,90.0,0.56,0.02,0.0,1.04,1.0,0.0,0.35,1.0,1.0,0.55,1.0,0.8,0.02,0.04,1.04,0.06,0.1,0.1,0.35,0.1,0.25,6.0,False,0.6948106150389775,2.0,-0.00022289015215459784,-0.0011151741619386257,0.052934939117703354,-0.23453340310366466,0.04994655302249976,0.020594492785948458,0.08134588920523589,0.07418718282221981,0.532305000086603,-0.12218123691073945,0.12923148053885095,0.04262138700854854,1.5663035419331974,0.4024982617596293,2.7898876851116343,-0.05884823085542956,0.11502959232204996,0.021136462551057607
11,1.5,4h,2.0,7.0,21.0,60.0,0.56,-0.08,0.01,1.02,1.0,0.0,0.7,0.7,0.7,0.65,1.0,0.68,0.08,0.0,1.02,0.16,0.1,0.1,0.45,0.1,0.2,6.0,False,0.6829277293096914,1.0499999999999998,0.002370390725728866,0.011921402139716708,0.06889191030412609,-0.16365787956260702,0.026929392446633824,0.01198686371100164,0.08233810278215392,0.07508908032214179,0.9857289226811429,-0.03302341253395946,0.03248502994011976,0.010029940119760479,0.9651204673206784,0.2743789288836469,4.405132307447224,-0.022573403688698424,0.07347328244274809,0.024809160305343508
0,1.0,4h,5.0,15.0,45.0,120.0,0.74,-0.05,0.01,0.98,1.04,0.04,0.7,1.0,1.0,0.35,1.0,0.68,0.0,0.02,1.02,0.1,0.1,0.1,0.45,0.5,0.25,6.0,False,0.6785265774001221,1.0,-0.02077266655495158,-0.09974055902089674,-0.2864411201338743,-0.21094027845415253,0.033053925820743554,0.006838130513350777,0.06493764910105004,0.0592622549473516,0.6091905204139189,-0.060150215846947686,0.08542802136525147,0.016764226363237482,1.140026937800532,0.3139802065083448,3.6052532830282717,-0.021498479703522144,0.05585241730279898,0.020356234096692113
42,1.75,4h,2.0,7.0,21.0,60.0,0.56,-0.12,0.01,1.04,1.01,0.02,0.9,1.0,1.0,0.45,0.35,0.62,0.04,0.04,1.04,0.06,0.16,0.16,0.45,0.35,0.35,6.0,False,0.6753498467295982,1.75,0.024607784914397746,0.12939563952026512,0.301054546875421,-0.14856948312064278,0.02918533044245012,0.012580606395740079,-0.01351201782826228,-0.012371551388891677,-0.47692323868941394,-0.016416161205961566,0.022102497013419584,0.0059601368795056,1.4843374939375331,0.3862536615793215,3.795106104637413,-0.03762233948116389,0.09643223684717463,0.027875838501484368
45,2.0,4h,3.0,10.0,30.0,90.0,0.62,-0.08,0.03,0.98,1.04,0.12,0.35,0.55,0.55,0.65,1.0,0.8,0.04,0.04,1.0,0.06,0.0,0.0,0.45,0.35,0.2,6.0,False,0.6747399029950852,1.1,-0.040662672174460845,-0.18762242072884516,-0.4706123622040773,-0.2476819328629375,0.028899835796387517,0.005820105820105821,0.1361507315317514,0.12390005758194289,1.1289055345391334,-0.06521079912573258,0.04830339321357286,0.013173652694610778,0.7902088430140328,0.23244678591771994,3.8473807372153304,-0.02364832767387448,0.048982188295165395,0.019592875318066156
23,1.75,4h,3.0,10.0,30.0,90.0,0.56,-0.08,-0.04,1.0,1.04,-0.02,0.5,0.7,0.7,0.35,0.35,0.68,0.0,0.02,1.04,0.06,0.0,0.0,0.45,0.1,0.15,6.0,False,0.6578471163879906,1.2249999999999999,0.005327740094500211,0.026953964870191083,0.12124433442117882,-0.08062731369082321,0.009135331262412484,0.004009429866510592,0.11888232889723827,0.10825852578888973,1.1854727029276146,-0.04094523475937362,0.021394710578842315,0.0036676646706586824,0.7578497018295105,0.2244046016698913,3.81105058554017,-0.02633563763681479,0.04208015267175572,0.006234096692111959
17,1.6,4h,2.0,7.0,21.0,60.0,0.74,-0.05,0.01,1.02,1.04,-0.02,0.5,0.7,0.7,0.45,1.0,0.68,0.0,0.01,1.0,0.06,0.0,0.0,0.45,0.5,0.35,6.0,False,0.6498603389979793,1.1199999999999999,0.018406514938082763,0.09559299867192128,0.3104559290612102,-0.06509412366942025,0.013895274584929757,0.006743295019157087,0.10138871086727597,0.092392074453161,0.9665003087359704,-0.05732278546797831,0.02514970059880239,0.008942115768463073,0.8611910014317596,0.24976707367973106,4.316186814689821,-0.02407829726794508,0.06554707379134861,0.014249363867684477
8,1.4,4h,2.0,7.0,21.0,60.0,0.8,-0.08,0.01,0.98,1.0,0.08,0.9,0.85,0.85,0.35,1.0,0.68,0.08,0.01,1.04,0.06,0.0,0.0,0.45,0.5,0.15,6.0,False,0.6401207739682824,1.19,-0.011584168312646859,-0.056654597513581595,-0.11389709281120222,-0.1813038365605879,0.018346104725415067,0.008684546615581098,0.056774565501718666,0.05182985790740591,0.6573463595052548,-0.037377088886768495,0.013063872255489021,0.007125748502994011,1.1149252304265715,0.308427667212255,4.379731797831248,-0.025583190847191406,0.06510178117048346,0.01816793893129771
48,2.0,4h,2.0,7.0,21.0,60.0,0.8,-0.05,0.03,1.04,1.02,0.02,0.25,0.85,0.85,0.35,0.75,0.62,0.04,0.0,1.02,0.1,0.0,0.0,0.45,0.2,0.25,6.0,False,0.63947977777958,1.5079952439349862,-0.03245079443988286,-0.1522129086064341,-0.2785227448436422,-0.27732609619688087,0.036569198569010405,0.01492962754397873,0.059221929758561886,0.054058666024292545,0.4780572950455337,-0.08941505544737294,0.05166630530597571,0.022095723402122375,1.4218605122697614,0.37363927640889294,4.393340868525811,-0.0493205597315568,0.12364426298818766,0.03138346681880544
4,1.3,4h,3.0,10.0,30.0,90.0,0.56,-0.08,0.01,1.02,1.0,0.0,0.7,0.7,0.7,0.65,1.0,0.68,0.08,0.0,1.02,0.16,0.1,0.1,0.45,0.1,0.2,6.0,False,0.6372773985454788,0.9099999999999999,-0.01218726682050808,-0.05953222299910321,-0.15130335224491773,-0.18784001293105623,0.030738916256157628,0.010364896916621052,0.16266237862926358,0.14787486237330127,1.6839793160904957,-0.032210968787243166,0.055269461077844306,0.011027944111776445,0.4926303439004147,0.1546016750366479,3.5787346781840537,-0.01956361653020522,0.054414758269720094,0.01025445292620865
9,1.75,4h,2.0,7.0,21.0,60.0,0.74,-0.05,0.01,0.98,1.04,0.04,0.7,1.0,1.0,0.35,1.0,0.68,0.0,0.02,1.02,0.1,0.1,0.1,0.45,0.5,0.25,6.0,False,0.6348627432908773,1.75,0.00492240265014976,0.024883084401680744,0.10406541768029522,-0.26876721131421366,0.06541213684787082,0.017171070671671645,0.0926002541814619,0.08441301498191178,0.568597073563802,-0.10296830198774531,0.10420372739220636,0.03299721834711654,1.5494158978542574,0.39917885680782006,3.6059028642476254,-0.09033758734099195,0.18278762204572127,0.05075336113978861
27,1.75,4h,3.0,10.0,30.0,90.0,0.5,-0.08,-0.04,0.98,1.02,0.02,0.25,1.0,1.0,0.45,1.0,0.74,0.08,0.02,1.02,0.03,0.16,0.16,0.45,0.5,0.25,6.0,False,0.6230205766373327,1.2185052060068515,-0.012419383733000777,-0.06063787227757067,-0.207193391366314,-0.0823334191338736,0.02206393301725877,0.005457275068347644,0.13484779091722787,0.12272057610867182,1.2514376814034833,-0.0523226821616819,0.03592115771157537,0.00894226122430643,0.6950776989706697,0.20852904653297633,3.576727850860885,-0.026196009439974466,0.0554320256087905,0.012046568336636355
57,2.0,4h,2.0,7.0,21.0,60.0,0.5,-0.05,0.01,1.02,1.01,0.04,0.7,1.0,1.0,0.65,0.35,0.68,0.02,0.0,1.0,0.03,0.0,0.0,0.45,0.5,0.35,6.0,False,0.6204093946376377,2.0,-0.0429965753676288,-0.19746704370667156,-0.18405658826291116,-0.3732778631658279,0.07746552918703031,0.02264506833494324,-0.021915803565096703,-0.020073275091703313,0.011485052915402943,-0.14192507783173403,0.11124821562154937,0.04179878289039531,2.5057826199447484,0.5686482505466859,4.105235879396868,-0.08878486651038597,0.22346964550703347,0.056278930136956486
21,1.6,4h,5.0,15.0,45.0,120.0,0.8,0.05,0.03,1.0,0.99,0.12,0.35,1.0,1.0,0.35,0.75,0.62,0.0,0.02,1.0,0.1,0.0,0.0,0.45,0.5,0.15,6.0,False,0.6120854339963495,1.1832105724535498,-0.036089687706876816,-0.16805299579686306,-0.5227175448924952,-0.22565625289022806,0.01783841954586641,0.006598203669984929,0.14000824471713513,0.12739138209353928,1.191968850876368,-0.05329317959739954,0.05238675007778372,0.010688982671023202,0.7206076984484284,0.21503052485887353,3.5357639485971264,-0.044246818865372184,0.06064438048562359,0.01984334177721081
20,1.6,4h,3.0,10.0,30.0,90.0,0.5,-0.08,0.01,1.0,1.02,0.0,0.18,1.0,1.0,0.45,0.75,0.62,0.0,0.02,1.0,0.03,0.0,0.0,0.45,0.1,0.35,6.0,False,0.6012112995165777,0.9874285714285715,-0.031174598855832514,-0.1466008280497788,-0.5136986754399119,-0.215433358313748,0.0178818495321064,0.007052508235030643,0.1597941655089523,0.14528336077536985,1.696191481372274,-0.03663966113839767,0.03224641739378778,0.008366316063599917,0.5292733495541906,0.16469568851724503,3.790193382056181,-0.02052767181040127,0.032862132975946014,0.006648497550962175
1,1.0,4h,3.0,10.0,30.0,90.0,0.56,-0.08,-0.04,0.98,1.0,0.08,0.35,1.0,1.0,0.65,0.55,0.68,0.0,0.0,1.02,0.16,0.1,0.1,0.45,0.1,0.2,6.0,False,0.6008025651541844,1.0,0.004249115994269692,0.02145063024619187,0.11850664896088327,-0.05681011918165424,0.022230888476549124,0.006043279580498941,0.14094951236353714,0.12824314403080161,1.571393917250019,-0.033397995006639536,0.0436897311558448,0.007561048857858611,0.5767680717730748,0.1775508827572969,3.7466962008700553,-0.021498479703522255,0.05527163783128312,0.010025875725969392
12,1.5,4h,3.0,10.0,30.0,90.0,0.68,-0.08,0.0,0.98,1.01,-0.02,0.25,0.7,0.7,0.45,0.75,0.8,0.08,0.01,1.0,0.16,0.0,0.0,0.45,0.35,0.2,6.0,False,0.5959830069926091,0.9919919939657165,-0.01962637603307793,-0.0944531523954445,-0.40832177803018915,-0.1285619618343513,0.009217834225341665,0.004794146415047094,0.14801479956838182,0.13463468730528527,1.534275005563421,-0.03450300458337818,0.02655795503519742,0.007091402704938301,0.5817504063993848,0.17888496878948001,3.8110505855401686,-0.021326319748328548,0.03407606086141774,0.005048305312802629
39,2.0,4h,2.0,7.0,21.0,60.0,0.56,-0.08,-0.04,1.0,1.04,-0.02,0.5,0.7,0.7,0.35,0.35,0.68,0.0,0.02,1.04,0.06,0.0,0.0,0.45,0.1,0.15,6.0,False,0.5941798528417805,1.4,0.035896083819585645,0.193067129460875,0.5488595584653341,-0.06829519076744184,0.007279693486590037,0.003065134099616858,0.1213254750331414,0.11047273917866307,1.202704066870215,-0.04388586450414511,0.011876247504990018,0.0027944111776447103,0.6835134402535814,0.2055634233324275,3.1698672668330463,-0.031773814556048,0.05699745547073791,0.010687022900763357
16,1.5,4h,3.0,10.0,30.0,90.0,0.56,-0.08,0.03,1.04,1.01,0.02,0.7,0.7,0.7,0.55,0.35,0.8,0.04,0.02,1.0,0.06,0.0,0.0,0.45,0.1,0.35,6.0,False,0.5909336225635455,1.0499999999999998,-0.028328542302458515,-0.13397816462294432,-0.2833349407458548,-0.2792553866302444,0.0361111111111111,0.00900383141762452,0.12062419211707875,0.10983721129359525,1.0853794157953958,-0.053153527160197056,0.05029940119760478,0.01781437125748503,0.7591529368743799,0.22473031926157927,3.905995964286821,-0.0225734036886982,0.046755725190839696,0.016030534351145036
15,1.5,4h,3.0,10.0,30.0,90.0,0.5,-0.05,-0.02,1.0,1.0,0.0,0.25,1.0,1.0,0.45,0.75,0.68,0.08,0.04,1.04,0.06,0.0,0.0,0.45,0.2,0.2,6.0,False,0.5828597070756498,1.233814290492261,-0.011542439096294932,-0.05645523032863564,-0.13210017957473844,-0.1730047500671934,0.01649040505008731,0.0075819226984962075,0.11833268052504997,0.10776032515470813,1.0258167262232925,-0.05939889828964584,0.04661310991929858,0.013794966115177358,0.7707170359778266,0.22761378164375046,3.8686802937212454,-0.02572484445816392,0.05249846759846665,0.014855043505434104
6,1.4,4h,2.0,7.0,21.0,60.0,0.56,-0.08,0.01,1.02,0.99,0.0,0.9,0.7,0.7,0.65,0.35,0.8,0.02,0.02,1.0,0.06,0.16,0.16,0.45,0.35,0.35,6.0,False,0.5815137393688159,0.9799999999999999,0.05965819031174591,0.33649362310739184,1.0728193004974933,-0.04671123077819783,0.020832439837592125,0.007541496377608181,0.09991069597027447,0.09105056080897578,1.2688469830937017,-0.030842222056754687,0.03460602323922492,0.010862059678282764,0.7101113469889115,0.2123650574319218,4.144549638925489,-0.021068510109451877,0.07190234344888816,0.019381230273568032
28,1.75,4h,2.0,7.0,21.0,60.0,0.8,-0.05,-0.02,1.02,1.01,0.12,0.9,0.85,0.85,0.45,0.35,0.68,0.08,0.01,1.0,0.16,0.05,0.05,0.45,0.2,0.35,6.0,False,0.5761767779596294,1.4875,-0.02749646077635337,-0.13025968174418812,-0.21545391510710224,-0.23251821732588251,0.04119572158365262,0.015197956577266924,0.058539244591421236,0.05343699048753847,0.47349396320083365,-0.08485612500818551,0.05697979041916168,0.017814371257485032,1.346049885726754,0.35804936967117174,4.16647339504284,-0.04816366264672034,0.13113867684478372,0.033396946564885496
25,2.0,4h,2.0,7.0,21.0,60.0,0.56,0.0,-0.02,1.02,1.04,-0.02,0.25,1.0,1.0,0.35,1.0,0.68,0.04,0.04,1.0,0.16,0.1,0.1,0.45,0.1,0.2,6.0,False,0.5739411714570988,2.0,0.019267089047584562,0.10023491191478251,0.21880306560236604,-0.22507402092707618,0.036657269169895444,0.014861980682596749,0.07803025866738489,0.0711728467281676,0.48284229638263143,-0.11407618011013054,0.1055277923381096,0.03988107802806052,1.5415395891025425,0.39762588235181817,3.640356453154484,-0.07333844288457803,0.16870221389943854,0.03801680612748182
5,1.3,4h,2.0,7.0,21.0,60.0,0.62,0.05,0.0,1.06,1.0,0.12,0.5,1.0,1.0,0.35,0.75,0.86,0.0,0.01,1.04,0.06,0.0,0.0,0.45,0.2,0.2,6.0,False,0.5696464265832026,1.3,-0.06421563369547434,-0.28266671015504885,-0.4338974103965297,-0.3197344543743392,0.08066244372456588,0.03427936301662602,0.06656580820104407,0.06074409584739393,0.4142942780600827,-0.12144290593000406,0.17763878342959818,0.06355144087546173,1.9388489661932127,0.47241673637370796,3.4510186714736997,-0.10217252052660408,0.2156527762413808,0.060084324245574326
